,speaker_id,text,path
25387,p330,I expected these kind of questions.,./data/VCTK/raw/wav8/p330/p330_276.wav
25388,p330,"For athletes in our current climate, their sport is their livelihood.",./data/VCTK/raw/wav8/p330/p330_316.wav
25389,p330,Chris is big and jolly.,./data/VCTK/raw/wav8/p330/p330_302.wav
25390,p330,It's much more dynamic.,./data/VCTK/raw/wav8/p330/p330_128.wav
25391,p330,Some were close to tears.,./data/VCTK/raw/wav8/p330/p330_114.wav
25392,p330,"Creative, expressive football was the order of the day.",./data/VCTK/raw/wav8/p330/p330_100.wav
25393,p330,We told them in July.,./data/VCTK/raw/wav8/p330/p330_138.wav
25394,p330,It was more like a Labour Party rally.,./data/VCTK/raw/wav8/p330/p330_104.wav
25395,p330,The money is not really our concern.,./data/VCTK/raw/wav8/p330/p330_110.wav
25396,p330,I do not want to wait until May.,./data/VCTK/raw/wav8/p330/p330_306.wav
25397,p330,It was a cry for help.,./data/VCTK/raw/wav8/p330/p330_312.wav
25398,p330,I always knew she was funny.,./data/VCTK/raw/wav8/p330/p330_272.wav
25399,p330,"Over the last four years, we have been fairly consistent.",./data/VCTK/raw/wav8/p330/p330_266.wav
25400,p330,Motion described it as a unique event.,./data/VCTK/raw/wav8/p330/p330_299.wav
25401,p330,I think they should have more respect.,./data/VCTK/raw/wav8/p330/p330_058.wav
25402,p330,I let go the telephone and ran.,./data/VCTK/raw/wav8/p330/p330_070.wav
25403,p330,"One, the Acute Services Trust, will run the general hospital services.",./data/VCTK/raw/wav8/p330/p330_064.wav
25404,p330,We have to expand.,./data/VCTK/raw/wav8/p330/p330_065.wav
25405,p330,It is also very valuable.,./data/VCTK/raw/wav8/p330/p330_071.wav
25406,p330,Yesterday Mr Hague dismissed the poll.,./data/VCTK/raw/wav8/p330/p330_059.wav
25407,p330,Breaking new ground is also very rewarding.,./data/VCTK/raw/wav8/p330/p330_298.wav
25408,p330,"That end is enjoying life, as far as David is concerned.",./data/VCTK/raw/wav8/p330/p330_267.wav
25409,p330,"However, many of their victories have been close affairs.",./data/VCTK/raw/wav8/p330/p330_273.wav
25410,p330,They also intend to travel today.,./data/VCTK/raw/wav8/p330/p330_313.wav
25411,p330,The festival idea has been a great success.,./data/VCTK/raw/wav8/p330/p330_307.wav
25412,p330,You just know it.,./data/VCTK/raw/wav8/p330/p330_111.wav
25413,p330,"The conductor, too, will have adjustments to make.",./data/VCTK/raw/wav8/p330/p330_105.wav
25414,p330,It's like a garage.,./data/VCTK/raw/wav8/p330/p330_139.wav
25415,p330,Don't say you have not been warned.,./data/VCTK/raw/wav8/p330/p330_113.wav
25416,p330,I'm astonished the men were not injured.,./data/VCTK/raw/wav8/p330/p330_107.wav
25417,p330,The result today is an impasse.,./data/VCTK/raw/wav8/p330/p330_339.wav
25418,p330,He will do very well.,./data/VCTK/raw/wav8/p330/p330_311.wav
25419,p330,They still have the dirty work to do.,./data/VCTK/raw/wav8/p330/p330_305.wav
25420,p330,"Subs not used, Fernandez.",./data/VCTK/raw/wav8/p330/p330_259.wav
25421,p330,"It was tough, but we did have a lot of possession.",./data/VCTK/raw/wav8/p330/p330_265.wav
25422,p330,"For this government, reform and resources go together.",./data/VCTK/raw/wav8/p330/p330_271.wav
25423,p330,We gave everything we had.,./data/VCTK/raw/wav8/p330/p330_067.wav
25424,p330,"Over time, with patience and precision, the terrorists will be pursued.",./data/VCTK/raw/wav8/p330/p330_073.wav
25425,p330,Many other Scottish locations also feature.,./data/VCTK/raw/wav8/p330/p330_098.wav
25426,p330,There's nothing for the kids.,./data/VCTK/raw/wav8/p330/p330_099.wav
25427,p330,We're trying to lessen the stigma.,./data/VCTK/raw/wav8/p330/p330_072.wav
25428,p330,Others may be trying to catch up.,./data/VCTK/raw/wav8/p330/p330_066.wav
25429,p330,That is our main aim.,./data/VCTK/raw/wav8/p330/p330_270.wav
25430,p330,He will decide tomorrow.,./data/VCTK/raw/wav8/p330/p330_264.wav
25431,p330,Here is a weather forecast for the weekend.,./data/VCTK/raw/wav8/p330/p330_258.wav
25432,p330,It became a national network.,./data/VCTK/raw/wav8/p330/p330_304.wav
25433,p330,It is extremely popular with families.,./data/VCTK/raw/wav8/p330/p330_310.wav
25434,p330,It's annoying in a way.,./data/VCTK/raw/wav8/p330/p330_338.wav
25435,p330,"In essence, the teaching profession has a choice.",./data/VCTK/raw/wav8/p330/p330_106.wav
25436,p330,Wallace was in at the deep end.,./data/VCTK/raw/wav8/p330/p330_112.wav
25437,p339,We didn't get the supply to the forwards.,./data/VCTK/raw/wav8/p339/p339_242.wav
25438,p339,He is due in Israel tomorrow.,./data/VCTK/raw/wav8/p339/p339_256.wav
25439,p339,I think it has worked.,./data/VCTK/raw/wav8/p339/p339_281.wav
25440,p339,Even then he wanted to deflect attention.,./data/VCTK/raw/wav8/p339/p339_295.wav
25441,p339,What will happen to them today?,./data/VCTK/raw/wav8/p339/p339_040.wav
25442,p339,I will make that point tonight.,./data/VCTK/raw/wav8/p339/p339_054.wav
25443,p339,But summer is spent.,./data/VCTK/raw/wav8/p339/p339_068.wav
25444,p339,Or have they?,./data/VCTK/raw/wav8/p339/p339_083.wav
25445,p339,The search is due to be completed today.,./data/VCTK/raw/wav8/p339/p339_097.wav
25446,p339,He will be a major challenger next year.,./data/VCTK/raw/wav8/p339/p339_134.wav
25447,p339,This is a disaster averted for Scotland.,./data/VCTK/raw/wav8/p339/p339_120.wav
25448,p339,I don't know what we're doing wrong.,./data/VCTK/raw/wav8/p339/p339_108.wav
25449,p339,It's the body that counts.,./data/VCTK/raw/wav8/p339/p339_336.wav
25450,p339,You'll have to wait and see.,./data/VCTK/raw/wav8/p339/p339_322.wav
25451,p339,It wasn't the issue.,./data/VCTK/raw/wav8/p339/p339_323.wav
25452,p339,Sprinters are not fit.,./data/VCTK/raw/wav8/p339/p339_337.wav
25453,p339,It was all over now.,./data/VCTK/raw/wav8/p339/p339_109.wav
25454,p339,"We're very, very happy.",./data/VCTK/raw/wav8/p339/p339_121.wav
25455,p339,That question was never asked.,./data/VCTK/raw/wav8/p339/p339_135.wav
25456,p339,What will it be?,./data/VCTK/raw/wav8/p339/p339_096.wav
25457,p339,I won't let that happen.,./data/VCTK/raw/wav8/p339/p339_082.wav
25458,p339,"Services are being expanded, too.",./data/VCTK/raw/wav8/p339/p339_069.wav
25459,p339,Tomorrow will be a different game entirely.,./data/VCTK/raw/wav8/p339/p339_055.wav
25460,p339,I didn't expect to get one.,./data/VCTK/raw/wav8/p339/p339_041.wav
25461,p339,But it will not work again.,./data/VCTK/raw/wav8/p339/p339_294.wav
25462,p339,But that's another story.,./data/VCTK/raw/wav8/p339/p339_280.wav
25463,p339,It was indeed a night to remember.,./data/VCTK/raw/wav8/p339/p339_257.wav
25464,p339,I could have been killed on that day.,./data/VCTK/raw/wav8/p339/p339_243.wav
25465,p339,Why is this?,./data/VCTK/raw/wav8/p339/p339_255.wav
25466,p339,Are you going to win?,./data/VCTK/raw/wav8/p339/p339_241.wav
25467,p339,They have to live with the risk.,./data/VCTK/raw/wav8/p339/p339_269.wav
25468,p339,I have nothing to say on that.,./data/VCTK/raw/wav8/p339/p339_296.wav
25469,p339,No other family members could be contacted.,./data/VCTK/raw/wav8/p339/p339_282.wav
25470,p339,Are they going to work together again?,./data/VCTK/raw/wav8/p339/p339_057.wav
25471,p339,I said to him.,./data/VCTK/raw/wav8/p339/p339_043.wav
25472,p339,He doesn't even know who he is.,./data/VCTK/raw/wav8/p339/p339_094.wav
25473,p339,What is the Barnett formula?,./data/VCTK/raw/wav8/p339/p339_080.wav
25474,p339,But there was everything!,./data/VCTK/raw/wav8/p339/p339_123.wav
25475,p339,It was on fire.,./data/VCTK/raw/wav8/p339/p339_137.wav
25476,p339,I would love to do that.,./data/VCTK/raw/wav8/p339/p339_321.wav
25477,p339,We won't do that.,./data/VCTK/raw/wav8/p339/p339_335.wav
25478,p339,She asked for the appointment with me.,./data/VCTK/raw/wav8/p339/p339_309.wav
25479,p339,"They will be stopped, and they will be punished.",./data/VCTK/raw/wav8/p339/p339_308.wav
25480,p339,No decisions have been taken.,./data/VCTK/raw/wav8/p339/p339_334.wav
25481,p339,That was a fairy tale.,./data/VCTK/raw/wav8/p339/p339_320.wav
25482,p339,I am not inclined to believe it.,./data/VCTK/raw/wav8/p339/p339_136.wav
25483,p339,There could be a possible connection.,./data/VCTK/raw/wav8/p339/p339_122.wav
25484,p339,It all happened so suddenly.,./data/VCTK/raw/wav8/p339/p339_081.wav
25485,p339,It is hard to understand.,./data/VCTK/raw/wav8/p339/p339_095.wav
25486,p339,"It was electric, amazing.",./data/VCTK/raw/wav8/p339/p339_042.wav
25487,p339,There are two things we have to do.,./data/VCTK/raw/wav8/p339/p339_056.wav
25488,p339,There is nothing to be gained from that.,./data/VCTK/raw/wav8/p339/p339_283.wav
25489,p339,The rest is his own.,./data/VCTK/raw/wav8/p339/p339_297.wav
25490,p339,Should he resign?,./data/VCTK/raw/wav8/p339/p339_268.wav
25491,p339,The teacher would have approved.,./data/VCTK/raw/wav8/p339/p339_240.wav
25492,p339,It's about taking risks.,./data/VCTK/raw/wav8/p339/p339_254.wav
25493,p339,It does nothing for me.,./data/VCTK/raw/wav8/p339/p339_278.wav
25494,p339,It was not like that at all.,./data/VCTK/raw/wav8/p339/p339_250.wav
25495,p339,They have to come up with a solution.,./data/VCTK/raw/wav8/p339/p339_244.wav
25496,p339,I'm not there yet but it is close.,./data/VCTK/raw/wav8/p339/p339_293.wav
25497,p339,What do you want.,./data/VCTK/raw/wav8/p339/p339_287.wav
25498,p339,But they were true stories.,./data/VCTK/raw/wav8/p339/p339_052.wav
25499,p339,That is not the place for her.,./data/VCTK/raw/wav8/p339/p339_046.wav
25500,p339,I decided to take my time.,./data/VCTK/raw/wav8/p339/p339_091.wav
25501,p339,I had a fortunate war.,./data/VCTK/raw/wav8/p339/p339_085.wav
25502,p339,That imbalance was evident in their play.,./data/VCTK/raw/wav8/p339/p339_126.wav
25503,p339,We are still waiting.,./data/VCTK/raw/wav8/p339/p339_132.wav
25504,p339,Referees in Scotland are very weak.,./data/VCTK/raw/wav8/p339/p339_318.wav
25505,p339,The number never came.,./data/VCTK/raw/wav8/p339/p339_324.wav
25506,p339,We have expected it.,./data/VCTK/raw/wav8/p339/p339_330.wav
25507,p339,Mr Blair was ready for him.,./data/VCTK/raw/wav8/p339/p339_331.wav
25508,p339,I really have to go now.,./data/VCTK/raw/wav8/p339/p339_325.wav
25509,p339,It will not be easy for him.,./data/VCTK/raw/wav8/p339/p339_319.wav
25510,p339,It happened again yesterday.,./data/VCTK/raw/wav8/p339/p339_133.wav
25511,p339,"However, the drama was not over.",./data/VCTK/raw/wav8/p339/p339_127.wav
25512,p339,There is no change in the strategy.,./data/VCTK/raw/wav8/p339/p339_084.wav
25513,p339,"In fact, he took it very well.",./data/VCTK/raw/wav8/p339/p339_090.wav
25514,p339,The jury is still out on this one.,./data/VCTK/raw/wav8/p339/p339_047.wav
25515,p339,I needed to get away.,./data/VCTK/raw/wav8/p339/p339_053.wav
25516,p339,I made a mistake.,./data/VCTK/raw/wav8/p339/p339_286.wav
25517,p339,Yesterday was a statement of intent.,./data/VCTK/raw/wav8/p339/p339_292.wav
25518,p339,It is very enjoyable.,./data/VCTK/raw/wav8/p339/p339_245.wav
25519,p339,Police are appealing for witnesses.,./data/VCTK/raw/wav8/p339/p339_251.wav
25520,p339,That has been lost.,./data/VCTK/raw/wav8/p339/p339_279.wav
25521,p339,Did it work?,./data/VCTK/raw/wav8/p339/p339_247.wav
25522,p339,We all knew they could do it.,./data/VCTK/raw/wav8/p339/p339_253.wav
25523,p339,We're very proud of him and his achievement.,./data/VCTK/raw/wav8/p339/p339_284.wav
25524,p339,"And yet, there has been no great impact.",./data/VCTK/raw/wav8/p339/p339_290.wav
25525,p339,What we were doing.,./data/VCTK/raw/wav8/p339/p339_079.wav
25526,p339,he told a producer.,./data/VCTK/raw/wav8/p339/p339_045.wav
25527,p339,It means it is difficult.,./data/VCTK/raw/wav8/p339/p339_051.wav
25528,p339,"It will probably be my last, too.",./data/VCTK/raw/wav8/p339/p339_086.wav
25529,p339,"Quite a lot of people know that, actually.",./data/VCTK/raw/wav8/p339/p339_092.wav
25530,p339,I thought it was quite good.,./data/VCTK/raw/wav8/p339/p339_119.wav
25531,p339,It succeeds in a direct and convincing manner.,./data/VCTK/raw/wav8/p339/p339_131.wav
25532,p339,The Scots are great.,./data/VCTK/raw/wav8/p339/p339_125.wav
25533,p339,The problem is fairly serious.,./data/VCTK/raw/wav8/p339/p339_333.wav
25534,p339,There isn't much of a scene in Austria.,./data/VCTK/raw/wav8/p339/p339_327.wav
25535,p339,We are going to listen to Britain.,./data/VCTK/raw/wav8/p339/p339_326.wav
25536,p339,"Well, that was the plan.",./data/VCTK/raw/wav8/p339/p339_332.wav
25537,p339,We are doing very well as we are.,./data/VCTK/raw/wav8/p339/p339_124.wav
25538,p339,It is too much for me.,./data/VCTK/raw/wav8/p339/p339_130.wav
25539,p339,We have to put this behind us.,./data/VCTK/raw/wav8/p339/p339_118.wav
25540,p339,We did it in one take.,./data/VCTK/raw/wav8/p339/p339_093.wav
25541,p339,I am not completely insane.,./data/VCTK/raw/wav8/p339/p339_087.wav
25542,p339,"It is a hard act to follow, the Winning act.",./data/VCTK/raw/wav8/p339/p339_050.wav
25543,p339,Labour has been found out on public spending.,./data/VCTK/raw/wav8/p339/p339_044.wav
25544,p339,Maybe he will act again.,./data/VCTK/raw/wav8/p339/p339_078.wav
25545,p339,Was that not awful?,./data/VCTK/raw/wav8/p339/p339_291.wav
25546,p339,But do not rely on it.,./data/VCTK/raw/wav8/p339/p339_285.wav
25547,p339,I was very surprised.,./data/VCTK/raw/wav8/p339/p339_252.wav
25548,p339,"Now, that would impress the kids.",./data/VCTK/raw/wav8/p339/p339_246.wav
25549,p339,You cannot do that in a lobby.,./data/VCTK/raw/wav8/p339/p339_221.wav
25550,p339,The answer is obviously no.,./data/VCTK/raw/wav8/p339/p339_235.wav
25551,p339,Everything in the symphony is there.,./data/VCTK/raw/wav8/p339/p339_209.wav
25552,p339,"If the red of the second bow falls upon the green of the first, the result is to give a bow with an abnormally wide yellow band, since red and green light when mixed form yellow.",./data/VCTK/raw/wav8/p339/p339_023.wav
25553,p339,I don't think the action was a mistake.,./data/VCTK/raw/wav8/p339/p339_037.wav
25554,p339,I'm not fit for anything else.,./data/VCTK/raw/wav8/p339/p339_157.wav
25555,p339,"Rangers must be winners, it says.",./data/VCTK/raw/wav8/p339/p339_143.wav
25556,p339,This will have to change.,./data/VCTK/raw/wav8/p339/p339_194.wav
25557,p339,A film is different from a book.,./data/VCTK/raw/wav8/p339/p339_180.wav
25558,p339,I thought to myself.,./data/VCTK/raw/wav8/p339/p339_355.wav
25559,p339,Let's not make that mistake again.,./data/VCTK/raw/wav8/p339/p339_341.wav
25560,p339,The night is young.,./data/VCTK/raw/wav8/p339/p339_369.wav
25561,p339,It is a technique.,./data/VCTK/raw/wav8/p339/p339_396.wav
25562,p339,Our position is quite clear.,./data/VCTK/raw/wav8/p339/p339_382.wav
25563,p339,It could now be up to the courts.,./data/VCTK/raw/wav8/p339/p339_383.wav
25564,p339,Is it the shape of things to come?,./data/VCTK/raw/wav8/p339/p339_397.wav
25565,p339,He is doing just that.,./data/VCTK/raw/wav8/p339/p339_368.wav
25566,p339,Charges against the pair were found not proven.,./data/VCTK/raw/wav8/p339/p339_340.wav
25567,p339,This is a really serious issue.,./data/VCTK/raw/wav8/p339/p339_354.wav
25568,p339,Within three days he was dead.,./data/VCTK/raw/wav8/p339/p339_181.wav
25569,p339,"First, the programme was unbalanced.",./data/VCTK/raw/wav8/p339/p339_195.wav
25570,p339,Their conditions are described as serious but stable.,./data/VCTK/raw/wav8/p339/p339_142.wav
25571,p339,This news is really depressing.,./data/VCTK/raw/wav8/p339/p339_156.wav
25572,p339,There was a ban on reporting the trial.,./data/VCTK/raw/wav8/p339/p339_036.wav
25573,p339,The actual primary rainbow observed is said to be the effect of super-imposition of a number of bows.,./data/VCTK/raw/wav8/p339/p339_022.wav
25574,p339,It is not as simple as that.,./data/VCTK/raw/wav8/p339/p339_208.wav
25575,p339,The reaction of staff has been fantastic.,./data/VCTK/raw/wav8/p339/p339_234.wav
25576,p339,"However, he added there were signs of progress.",./data/VCTK/raw/wav8/p339/p339_220.wav
25577,p339,I'll take it as it comes.,./data/VCTK/raw/wav8/p339/p339_236.wav
25578,p339,We will all suffer as a result.,./data/VCTK/raw/wav8/p339/p339_222.wav
25579,p339,I want somebody with something to prove.,./data/VCTK/raw/wav8/p339/p339_034.wav
25580,p339,Many complicated ideas about the rainbow have been formed.,./data/VCTK/raw/wav8/p339/p339_020.wav
25581,p339,"These take the shape of a long round arch, with its path high above, and its two ends apparently beyond the horizon.",./data/VCTK/raw/wav8/p339/p339_008.wav
25582,p339,My ambition is to make the cut.,./data/VCTK/raw/wav8/p339/p339_140.wav
25583,p339,The hearing is expected to continue today.,./data/VCTK/raw/wav8/p339/p339_154.wav
25584,p339,"I would like to make an impact, of course.",./data/VCTK/raw/wav8/p339/p339_168.wav
25585,p339,Did they give any good advice?,./data/VCTK/raw/wav8/p339/p339_183.wav
25586,p339,We are going to have a party.,./data/VCTK/raw/wav8/p339/p339_197.wav
25587,p339,"Which, in effect, it is.",./data/VCTK/raw/wav8/p339/p339_424.wav
25588,p339,That's why he is the prime minister.,./data/VCTK/raw/wav8/p339/p339_342.wav
25589,p339,Could it be?,./data/VCTK/raw/wav8/p339/p339_356.wav
25590,p339,I thought they could have made the gesture.,./data/VCTK/raw/wav8/p339/p339_418.wav
25591,p339,He was at the outset of his career.,./data/VCTK/raw/wav8/p339/p339_381.wav
25592,p339,You can feel the tension in the air.,./data/VCTK/raw/wav8/p339/p339_395.wav
25593,p339,There is no other option.,./data/VCTK/raw/wav8/p339/p339_394.wav
25594,p339,We have chosen for the patients.,./data/VCTK/raw/wav8/p339/p339_380.wav
25595,p339,We should have been rewarded for producing.,./data/VCTK/raw/wav8/p339/p339_419.wav
25596,p339,We're talking to the US.,./data/VCTK/raw/wav8/p339/p339_357.wav
25597,p339,Only injury has prevented that happening before.,./data/VCTK/raw/wav8/p339/p339_343.wav
25598,p339,It was a very strong metaphor.,./data/VCTK/raw/wav8/p339/p339_196.wav
25599,p339,You'll find out on Saturday.,./data/VCTK/raw/wav8/p339/p339_182.wav
25600,p339,I am confident of the outcome this week.,./data/VCTK/raw/wav8/p339/p339_169.wav
25601,p339,It is just a matter of time.,./data/VCTK/raw/wav8/p339/p339_155.wav
25602,p339,It will be for the committee to decide.,./data/VCTK/raw/wav8/p339/p339_141.wav
25603,p339,"There is , according to legend, a boiling pot of gold at one end.",./data/VCTK/raw/wav8/p339/p339_009.wav
25604,p339,"The difference in the rainbow depends considerably upon the size of the drops, and the width of the colored band increases as the size of the drops increases.",./data/VCTK/raw/wav8/p339/p339_021.wav
25605,p339,This would give Scotland around eight members.,./data/VCTK/raw/wav8/p339/p339_035.wav
25606,p339,"Without doubt, they can win the title.",./data/VCTK/raw/wav8/p339/p339_223.wav
25607,p339,I think we're the better side.,./data/VCTK/raw/wav8/p339/p339_237.wav
25608,p339,"No, they have played well.",./data/VCTK/raw/wav8/p339/p339_233.wav
25609,p339,I called it right.,./data/VCTK/raw/wav8/p339/p339_227.wav
25610,p339,"Since then physicists have found that it is not reflection, but refraction by the raindrops which causes the rainbow.",./data/VCTK/raw/wav8/p339/p339_019.wav
25611,p339,It's about the balance.,./data/VCTK/raw/wav8/p339/p339_031.wav
25612,p339,They missed the boat and everyone suffers.,./data/VCTK/raw/wav8/p339/p339_025.wav
25613,p339,He was convicted at Glasgow Sheriff Court.,./data/VCTK/raw/wav8/p339/p339_179.wav
25614,p339,I certainly think it should be there.,./data/VCTK/raw/wav8/p339/p339_145.wav
25615,p339,We were extremely lucky.,./data/VCTK/raw/wav8/p339/p339_151.wav
25616,p339,It separates the men from the boys.,./data/VCTK/raw/wav8/p339/p339_186.wav
25617,p339,He has made a step forward.,./data/VCTK/raw/wav8/p339/p339_192.wav
25618,p339,What would you ask?,./data/VCTK/raw/wav8/p339/p339_409.wav
25619,p339,I don't want to go anywhere.,./data/VCTK/raw/wav8/p339/p339_347.wav
25620,p339,"He did very well, but didn't win.",./data/VCTK/raw/wav8/p339/p339_421.wav
25621,p339,I had nothing to lose.,./data/VCTK/raw/wav8/p339/p339_353.wav
25622,p339,We can make a difference.,./data/VCTK/raw/wav8/p339/p339_384.wav
25623,p339,He has run a hell of a race.,./data/VCTK/raw/wav8/p339/p339_390.wav
25624,p339,We'll have to be satisfied with it.,./data/VCTK/raw/wav8/p339/p339_391.wav
25625,p339,This was not a contest.,./data/VCTK/raw/wav8/p339/p339_385.wav
25626,p339,My mind is the most important thing now.,./data/VCTK/raw/wav8/p339/p339_352.wav
25627,p339,So what was he really doing?,./data/VCTK/raw/wav8/p339/p339_346.wav
25628,p339,I am also delighted for all the players.,./data/VCTK/raw/wav8/p339/p339_420.wav
25629,p339,Everyone can have their opinion.,./data/VCTK/raw/wav8/p339/p339_408.wav
25630,p339,That was very important.,./data/VCTK/raw/wav8/p339/p339_193.wav
25631,p339,This could be wonderful.,./data/VCTK/raw/wav8/p339/p339_187.wav
25632,p339,"Mind you, all was not lost.",./data/VCTK/raw/wav8/p339/p339_150.wav
25633,p339,He was part of the family.,./data/VCTK/raw/wav8/p339/p339_144.wav
25634,p339,The funding is now there.,./data/VCTK/raw/wav8/p339/p339_178.wav
25635,p339,"This is a very common type of bow, one showing mainly red and yellow, with little or no green or blue.",./data/VCTK/raw/wav8/p339/p339_024.wav
25636,p339,It was really good in the first week.,./data/VCTK/raw/wav8/p339/p339_030.wav
25637,p339,Aristotle thought the rainbow was caused by reflection of the sun's rays by the rain.,./data/VCTK/raw/wav8/p339/p339_018.wav
25638,p339,The signs are positive.,./data/VCTK/raw/wav8/p339/p339_226.wav
25639,p339,I think the Scottish bid is very strong.,./data/VCTK/raw/wav8/p339/p339_232.wav
25640,p339,We shall be victorious.,./data/VCTK/raw/wav8/p339/p339_218.wav
25641,p339,What's it about?,./data/VCTK/raw/wav8/p339/p339_224.wav
25642,p339,It has to be put in context.,./data/VCTK/raw/wav8/p339/p339_230.wav
25643,p339,The pollution and the driving are beyond belief.,./data/VCTK/raw/wav8/p339/p339_026.wav
25644,p339,"Like his acting, it was an accident.",./data/VCTK/raw/wav8/p339/p339_032.wav
25645,p339,It was an amazing time.,./data/VCTK/raw/wav8/p339/p339_152.wav
25646,p339,But it does not matter.,./data/VCTK/raw/wav8/p339/p339_146.wav
25647,p339,Which is worse?,./data/VCTK/raw/wav8/p339/p339_191.wav
25648,p339,"From day one, we were a family.",./data/VCTK/raw/wav8/p339/p339_185.wav
25649,p339,They still have a great sense of humour.,./data/VCTK/raw/wav8/p339/p339_378.wav
25650,p339,I thought their commitment was superb.,./data/VCTK/raw/wav8/p339/p339_350.wav
25651,p339,There is no shortage of questions.,./data/VCTK/raw/wav8/p339/p339_422.wav
25652,p339,They have to be dealt with.,./data/VCTK/raw/wav8/p339/p339_344.wav
25653,p339,It is good football in Scotland.,./data/VCTK/raw/wav8/p339/p339_393.wav
25654,p339,Breaching that condition was itself an offence.,./data/VCTK/raw/wav8/p339/p339_387.wav
25655,p339,So far the weather has been very pleasant.,./data/VCTK/raw/wav8/p339/p339_386.wav
25656,p339,Gordon Brown did not inherit a mess.,./data/VCTK/raw/wav8/p339/p339_392.wav
25657,p339,Couldn't see the point.,./data/VCTK/raw/wav8/p339/p339_423.wav
25658,p339,His manager blamed the referee.,./data/VCTK/raw/wav8/p339/p339_345.wav
25659,p339,That will depend on the outcome of inquiries.,./data/VCTK/raw/wav8/p339/p339_351.wav
25660,p339,It decided to blame the media.,./data/VCTK/raw/wav8/p339/p339_379.wav
25661,p339,We know that from recent experience.,./data/VCTK/raw/wav8/p339/p339_184.wav
25662,p339,They have the players to do it.,./data/VCTK/raw/wav8/p339/p339_190.wav
25663,p339,Hopefully we can put in a performance.,./data/VCTK/raw/wav8/p339/p339_147.wav
25664,p339,"In fact, the reasons are simple.",./data/VCTK/raw/wav8/p339/p339_153.wav
25665,p339,It really has not been their season.,./data/VCTK/raw/wav8/p339/p339_033.wav
25666,p339,Glasgow is far from overload.,./data/VCTK/raw/wav8/p339/p339_027.wav
25667,p339,I think we can get there.,./data/VCTK/raw/wav8/p339/p339_231.wav
25668,p339,We are looking to the future.,./data/VCTK/raw/wav8/p339/p339_225.wav
25669,p339,The quality of work is very impressive.,./data/VCTK/raw/wav8/p339/p339_219.wav
25670,p339,I'm very happy that it exploded.,./data/VCTK/raw/wav8/p339/p339_200.wav
25671,p339,We're not getting involved.,./data/VCTK/raw/wav8/p339/p339_214.wav
25672,p339,I see it as my job.,./data/VCTK/raw/wav8/p339/p339_228.wav
25673,p339,Ask her to bring these things with her from the store.,./data/VCTK/raw/wav8/p339/p339_002.wav
25674,p339,The Norsemen considered the rainbow as a bridge over which the gods passed from earth to their home in the sky.,./data/VCTK/raw/wav8/p339/p339_016.wav
25675,p339,This was certainly not about money.,./data/VCTK/raw/wav8/p339/p339_176.wav
25676,p339,More cases are expected.,./data/VCTK/raw/wav8/p339/p339_162.wav
25677,p339,The other was a football match.,./data/VCTK/raw/wav8/p339/p339_189.wav
25678,p339,I don't know how she does it.,./data/VCTK/raw/wav8/p339/p339_412.wav
25679,p339,It shows the Government is listening.,./data/VCTK/raw/wav8/p339/p339_374.wav
25680,p339,You have to keep the focus alive.,./data/VCTK/raw/wav8/p339/p339_360.wav
25681,p339,It's a matter of balance.,./data/VCTK/raw/wav8/p339/p339_406.wav
25682,p339,How do we get a bigger stage?,./data/VCTK/raw/wav8/p339/p339_348.wav
25683,p339,We're very close to being a good team.,./data/VCTK/raw/wav8/p339/p339_349.wav
25684,p339,It could have been a ceilidh.,./data/VCTK/raw/wav8/p339/p339_361.wav
25685,p339,It is an investment in our product.,./data/VCTK/raw/wav8/p339/p339_407.wav
25686,p339,I saw it later in the news.,./data/VCTK/raw/wav8/p339/p339_413.wav
25687,p339,She's the runner - she makes the decisions.,./data/VCTK/raw/wav8/p339/p339_375.wav
25688,p339,"He loved it, and so did they.",./data/VCTK/raw/wav8/p339/p339_188.wav
25689,p339,I believe the gap is nearly there.,./data/VCTK/raw/wav8/p339/p339_163.wav
25690,p339,"It is simple, but profound.",./data/VCTK/raw/wav8/p339/p339_177.wav
25691,p339,Others have tried to explain the phenomenon physically.,./data/VCTK/raw/wav8/p339/p339_017.wav
25692,p339,"Six spoons of fresh snow peas, five thick slabs of blue cheese, and maybe a sack for her brother Bob.",./data/VCTK/raw/wav8/p339/p339_003.wav
25693,p339,I have always believed in myself.,./data/VCTK/raw/wav8/p339/p339_229.wav
25694,p339,The lottery has helped.,./data/VCTK/raw/wav8/p339/p339_215.wav
25695,p339,We're all paying for it.,./data/VCTK/raw/wav8/p339/p339_201.wav
25696,p339,The acting left a lot to be desired.,./data/VCTK/raw/wav8/p339/p339_217.wav
25697,p339,"Look at New Labour, it hasn't worked.",./data/VCTK/raw/wav8/p339/p339_203.wav
25698,p339,The Greeks used to imagine that it was a sign from the gods to foretell war or heavy rain.,./data/VCTK/raw/wav8/p339/p339_015.wav
25699,p339,Please call Stella.,./data/VCTK/raw/wav8/p339/p339_001.wav
25700,p339,What is a house without it?,./data/VCTK/raw/wav8/p339/p339_029.wav
25701,p339,What were they told?,./data/VCTK/raw/wav8/p339/p339_161.wav
25702,p339,This was much worse.,./data/VCTK/raw/wav8/p339/p339_175.wav
25703,p339,It was so sad.,./data/VCTK/raw/wav8/p339/p339_149.wav
25704,p339,We await a decision.,./data/VCTK/raw/wav8/p339/p339_405.wav
